# t (s)	mx ()	my ()	mz ()
5.820010434284504e-09	0.99725217	7.660221e-06	9.378352e-06
5.830012398405433e-09	0.99725217	-7.445504e-06	8.714013e-06
5.840014306760584e-09	0.9972521	-2.048267e-05	6.8513145e-06
5.850016133944788e-09	0.99725217	-2.7815153e-05	1.963981e-06
5.860018134336056e-09	0.99725217	-2.7537957e-05	-2.2025622e-06
5.8700200445329635e-09	0.9972521	-1.9871122e-05	-6.81669e-06
5.8800219057308586e-09	0.99725217	-7.1904738e-06	-8.29111e-06
5.8900237946460986e-09	0.9972522	6.9316675e-06	-8.657234e-06
5.900025785409597e-09	0.99725217	1.8658786e-05	-5.6093986e-06
5.910027654319464e-09	0.9972522	2.5127245e-05	-2.4193698e-06
5.920000878949392e-09	0.9972522	2.4970976e-05	2.3426796e-06
5.930002841820337e-09	0.9972522	1.8643976e-05	5.1639026e-06
5.9400047981333375e-09	0.9972521	7.966627e-06	7.7469485e-06
5.9500066919862924e-09	0.99725217	-4.2811853e-06	7.2297694e-06
5.9600085211436376e-09	0.9972521	-1.51904105e-05	6.151402e-06
5.970010495305537e-09	0.9972521	-2.2199385e-05	2.468442e-06
5.980012395448288e-09	0.9972521	-2.3734574e-05	-6.2517375e-07
5.99001430052313e-09	0.9972521	-1.9382676e-05	-4.7333974e-06
6.000016161222483e-09	0.99725217	-1.0179923e-05	-6.541579e-06
6.0100181461341265e-09	0.99725217	1.7023553e-06	-7.876142e-06
6.0200200352128405e-09	0.9972522	1.3235181e-05	-6.0349407e-06
6.03002191702885e-09	0.99725217	2.1424303e-05	-3.730519e-06
6.040023841456983e-09	0.9972522	2.3969038e-05	7.4961326e-07
6.05002582080777e-09	0.9972522	2.0134137e-05	3.915338e-06
6.060027684697444e-09	0.9972522	1.087759e-05	7.154888e-06
6.070000900005874e-09	0.99725217	-1.1642186e-06	7.2899256e-06
6.080002854262385e-09	0.9972522	-1.274902e-05	6.565875e-06
6.09000480610788e-09	0.9972522	-2.063877e-05	2.9610178e-06
6.1000066885215005e-09	0.9972522	-2.2820821e-05	-2.1536583e-07
6.110008548247926e-09	0.9972522	-1.889294e-05	-4.319309e-06
6.120010520462041e-09	0.9972521	-1.0209233e-05	-6.008458e-06
6.130012431235671e-09	0.9972521	7.5730316e-07	-7.1682266e-06
6.1400143249714316e-09	0.9972521	1.104082e-05	-5.3588738e-06
6.15001620958071e-09	0.99725217	1.8148916e-05	-3.404341e-06
6.160018205424717e-09	0.9972522	2.0475527e-05	3.9340188e-07
6.170020093425947e-09	0.9972521	1.773073e-05	2.8424772e-06
6.180021941236099e-09	0.99725217	1.0732862e-05	5.639094e-06
6.1900238809300885e-09	0.99725217	1.2924273e-06	5.914346e-06
6.2000258164347305e-09	0.9972521	-8.358861e-06	5.8767328e-06
6.210027742796931e-09	0.9972522	-1.5875823e-05	3.2921484e-06
6.220000915019361e-09	0.9972521	-1.945592e-05	1.006673e-06
6.230002934333415e-09	0.99725217	-1.8136388e-05	-2.68488e-06
6.24000483006774e-09	0.9972521	-1.2168648e-05	-4.623964e-06
6.250006709360537e-09	0.99725217	-2.9683777e-06	-6.499315e-06
6.2600085771361e-09	0.99725217	7.058773e-06	-5.5636515e-06
6.2700105791188595e-09	0.9972522	1.5260086e-05	-4.2313804e-06
6.280012473220083e-09	0.9972522	1.9346091e-05	-6.492701e-07
6.2900143252164025e-09	0.99725217	1.8221348e-05	2.0015755e-06
6.3000162286662e-09	0.99725217	1.2192087e-05	5.161615e-06
6.3100182122115854e-09	0.99725217	3.0311255e-06	5.7767697e-06
6.3200200966030185e-09	0.99725217	-6.7176065e-06	5.892918e-06
6.330021949436281e-09	0.99725217	-1.4360962e-05	3.363547e-06
6.340023937468338e-09	0.9972522	-1.7984597e-05	1.118537e-06
6.350025877952279e-09	0.9972522	-1.679451e-05	-2.3763034e-06
6.360027772536177e-09	0.99725217	-1.1387672e-05	-4.0370605e-06
6.370000975180566e-09	0.9972522	-3.3476463e-06	-5.6644944e-06
6.3800029545917706e-09	0.99725217	5.2058554e-06	-4.7640206e-06
6.390004849694715e-09	0.9972522	1.2187197e-05	-3.8055164e-06
6.400006707607704e-09	0.9972522	1.5962225e-05	-8.9680924e-07
6.410008628205415e-09	0.99725217	1.5776306e-05	1.0827575e-06
6.420010600636566e-09	0.9972522	1.1727796e-05	3.842002e-06
6.430012502377608e-09	0.99725217	4.8538445e-06	4.5739935e-06
6.4400143658673165e-09	0.9972521	-3.2225373e-06	5.261691e-06
6.4500163263219385e-09	0.9972521	-1.0492313e-05	3.5603741e-06
6.460018247654653e-09	0.99725217	-1.5146913e-05	2.0094449e-06
6.47002016303057e-09	0.9972522	-1.5899559e-05	-1.1603079e-06
6.480022008515325e-09	0.99725217	-1.2509495e-05	-2.99326e-06
6.4900240103915755e-09	0.99725217	-5.774977e-06	-5.1136017e-06
6.5000258966914946e-09	0.9972522	2.4836595e-06	-4.801604e-06
6.5100277848392135e-09	0.99725217	1.0054508e-05	-4.2457978e-06
6.520000999725489e-09	0.9972522	1.4817184e-05	-1.4970503e-06
6.530003012285025e-09	0.99725217	1.5559963e-05	5.6998107e-07
6.540004881822005e-09	0.9972522	1.2115876e-05	3.47253e-06
6.5500067661837395e-09	0.99725217	5.576168e-06	4.318615e-06
6.560008687801028e-09	0.99725217	-2.2214713e-06	5.0217236e-06
6.570010651133463e-09	0.9972521	-9.128762e-06	3.3572687e-06
6.580012568438448e-09	0.9972522	-1.3430572e-05	1.9331426e-06
6.590014408599244e-09	0.99725217	-1.4135655e-05	-9.3608406e-07
6.600016374109065e-09	0.9972521	-1.1295035e-05	-2.4156607e-06
6.6100182927926514e-09	0.99725217	-5.7485836e-06	-4.265726e-06
6.620020176601619e-09	0.99725217	1.0111556e-06	-3.985317e-06
6.630022052032094e-09	0.99725217	7.363164e-06	-3.7849602e-06
6.640024021722019e-09	0.99725217	1.1777421e-05	-1.6434605e-06
6.650025927511939e-09	0.9972522	1.3269012e-05	-1.6535792e-07
6.660027819915133e-09	0.9972521	1.145257e-05	2.3907098e-06
6.670001074400416e-09	0.9972522	6.8065397e-06	3.320044e-06
6.680003048866182e-09	0.99725217	3.916503e-07	4.46744e-06
6.690004938913315e-09	0.99725217	-6.147832e-06	3.4391235e-06
6.700006792157489e-09	0.9972521	-1.1140205e-05	2.5353077e-06
6.71000874551708e-09	0.9972522	-1.3204279e-05	-8.500336e-08
6.720010679511042e-09	0.99725217	-1.1776206e-05	-1.6687385e-06
6.730012577069965e-09	0.9972521	-7.1875124e-06	-3.825714e-06
6.740014432774004e-09	0.99725217	-7.282819e-07	-3.912724e-06
6.750016414960251e-09	0.9972521	5.8500555e-06	-3.9514953e-06
6.760018300951212e-09	0.99725217	1.0713145e-05	-1.915266e-06
6.7700201719707924e-09	0.99725217	1.2620508e-05	-4.265709e-07
6.7800220946662755e-09	0.99725217	1.1126253e-05	2.1223564e-06
6.7900240618008474e-09	0.9972521	6.8023214e-06	3.0170686e-06
6.800025965623341e-09	0.99725217	8.744858e-07	4.0862774e-06
6.810027818996306e-09	0.9972521	-5.0176322e-06	3.0753613e-06
6.820001137912935e-09	0.9972521	-9.4201005e-06	2.3357518e-06
6.830003049018223e-09	0.9972522	-1.1311142e-05	5.8062188e-08
6.840004954919222e-09	0.99725217	-1.0363887e-05	-1.1516777e-06
6.8500068104617095e-09	0.9972521	-6.888875e-06	-3.040371e-06
6.860008817861107e-09	0.99725217	-1.8199626e-06	-3.1511927e-06
6.870010679131926e-09	0.99725217	3.6337676e-06	-3.5003416e-06
6.880012591228889e-09	0.9972522	8.128022e-06	-1.9879947e-06
6.890014462580498e-09	0.99725217	1.060152e-05	-9.895973e-07
6.900016466685105e-09	0.9972521	1.0390394e-05	1.2730774e-06
6.910018348950623e-09	0.9972522	7.5401713e-06	2.2274785e-06
6.92002021129464e-09	0.99725217	2.704826e-06	3.6198496e-06
6.930022139679173e-09	0.99725217	-2.841765e-06	3.0711635e-06
6.9400241036637945e-09	0.9972522	-7.665013e-06	2.6968796e-06
6.950026003948999e-09	0.99725217	-1.0418467e-05	6.035096e-07
6.960027849119516e-09	0.9972521	-1.038427e-05	-6.5603143e-07
6.9700011762416706e-09	0.99725217	-7.563716e-06	-2.7036726e-06
6.980003065758604e-09	0.9972521	-2.7830345e-06	-3.0115782e-06
6.9900049676395885e-09	0.99725217	2.6410319e-06	-3.4758064e-06
7.000006841901977e-09	0.99725217	7.1962295e-06	-2.0313023e-06
7.010008847765128e-09	0.9972522	9.73065e-06	-1.0712077e-06
7.020010724238694e-09	0.9972521	9.638151e-06	1.0897163e-06
7.030012609630283e-09	0.99725217	7.0989286e-06	1.9146346e-06
7.0400145215378874e-09	0.99725217	2.8497636e-06	3.1801078e-06
7.050016481014159e-09	0.99725217	-1.9326806e-06	2.6397508e-06
7.060018365769927e-09	0.9972521	-6.084351e-06	2.4349326e-06
7.070020216257816e-09	0.99725217	-8.5957345e-06	6.817508e-07
7.080022190916457e-09	0.9972521	-8.9541245e-06	-2.2302613e-07
7.0900241019526305e-09	0.9972522	-7.091451e-06	-2.0265052e-06
7.100026010977752e-09	0.99725217	-3.5182456e-06	-2.346119e-06
7.1100278861343e-09	0.9972522	9.261754e-07	-3.0609183e-06
7.1200012160218455e-09	0.99725217	5.108899e-06	-2.0416567e-06
7.1300030941783485e-09	0.99725217	8.0334075e-06	-1.4700358e-06
7.140004976262698e-09	0.9972521	8.889263e-06	4.591203e-07
7.150006891101216e-09	0.9972522	7.4495756e-06	1.3165976e-06
7.160008853140589e-09	0.9972521	4.0328227e-06	2.800215e-06
7.1700107201090824e-09	0.99725217	-4.359443e-07	2.5765687e-06
7.18001256725124e-09	0.9972521	-4.780573e-06	2.6186435e-06
7.190014543153523e-09	0.9972521	-7.787197e-06	9.985733e-07
7.200016500272274e-09	0.99725217	-8.680138e-06	8.257253e-08
7.210018413227247e-09	0.9972521	-7.2252546e-06	-1.780279e-06
7.220020246726007e-09	0.99725217	-3.9114657e-06	-2.174028e-06
7.230022252156323e-09	0.99725217	3.4432298e-07	-2.9157384e-06
7.24002413213534e-09	0.9972522	4.346815e-06	-1.9330923e-06
7.250026017294967e-09	0.9972522	7.0977985e-06	-1.4260565e-06
7.260027898761608e-09	0.99725217	7.92308e-06	3.502293e-07
7.2700012272755895e-09	0.99725217	6.749811e-06	1.0281753e-06
7.280003101357891e-09	0.9972522	3.9240085e-06	2.3603302e-06
7.290004956712923e-09	0.99725217	2.354611e-07	2.1342814e-06
7.300006903673695e-09	0.99725217	-3.42572e-06	2.3326536e-06
7.3100088766059485e-09	0.9972521	-6.155116e-06	1.0222832e-06
7.320010802231837e-09	0.99725217	-7.342352e-06	4.2222635e-07
7.3300126407091214e-09	0.99725217	-6.6843195e-06	-1.2210528e-06
7.340014628948798e-09	0.9972522	-4.370124e-06	-1.6182324e-06
7.350016521061443e-09	0.99725217	-9.302571e-07	-2.5539584e-06
7.360018419326224e-09	0.9972521	2.7430347e-06	-1.899479e-06
7.3700202740491735e-09	0.99725217	5.7365905e-06	-1.6869693e-06
7.380022252478216e-09	0.99725217	7.2194475e-06	-8.9088e-08
7.3900241367004335e-09	0.9972521	6.812299e-06	6.043024e-07
7.400026002056303e-09	0.99725217	4.5794945e-06	2.067111e-06
7.410027938017686e-09	0.99725217	1.1617408e-06	2.0374098e-06
7.420001267640548e-09	0.9972521	-2.5245315e-06	2.3826299e-06
7.430003152392808e-09	0.9972521	-5.4635525e-06	1.1625782e-06
7.440004994918337e-09	0.99725217	-6.8951085e-06	5.771713e-07
7.4500069873224855e-09	0.99725217	-6.454804e-06	-1.0533105e-06
7.4600089211648e-09	0.99725217	-4.356296e-06	-1.4398914e-06
7.470010806653525e-09	0.99725217	-1.1924342e-06	-2.3424752e-06
7.480012639604723e-09	0.99725217	2.143826e-06	-1.7041398e-06
7.490014634765373e-09	0.9972522	4.82714e-06	-1.5675593e-06
7.500016537847296e-09	0.99725217	6.193129e-06	-1.4344553e-07
7.51001839062279e-09	0.99725217	5.994242e-06	3.583987e-07
7.520020300299979e-09	0.9972521	4.3066575e-06	1.6631642e-06
7.530022273075723e-09	0.99725217	1.616393e-06	1.6219418e-06
7.540024189106102e-09	0.9972521	-1.4417461e-06	2.099111e-06
7.550026046677496e-09	0.99725217	-4.0916693e-06	1.143138e-06
7.560028020042239e-09	0.99725217	-5.722184e-06	8.2212784e-07
7.570001297260068e-09	0.99725217	-5.893121e-06	-6.193133e-07
7.580003183370685e-09	0.9972522	-4.5781485e-06	-9.999955e-07
7.590004997819814e-09	0.9972521	-2.0640098e-06	-2.0405466e-06
7.600006992833867e-09	0.99725217	9.823714e-07	-1.6419326e-06
7.610008888992052e-09	0.99725217	3.7870675e-06	-1.7154359e-06
7.620010784882622e-09	0.9972521	5.5678247e-06	-4.256614e-07
7.630012687665167e-09	0.99725217	5.8706537e-06	7.2642926e-08
7.640014676644647e-09	0.9972521	4.5919937e-06	1.4431448e-06
7.650016575700957e-09	0.99725217	2.1269777e-06	1.5105492e-06
7.660018423998956e-09	0.99725217	-8.6293835e-07	2.0608115e-06
7.67002036617183e-09	0.9972521	-3.5292148e-06	1.1621365e-06
7.680022310598987e-09	0.99725217	-5.2030837e-06	8.700663e-07
7.690024193941674e-09	0.9972521	-5.4539237e-06	-5.161335e-07
7.700026038694875e-09	0.9972521	-4.3096697e-06	-8.3537145e-07
7.710028037863976e-09	0.99725217	-2.0965176e-06	-1.8063768e-06
7.720001284502307e-09	0.99725217	5.406619e-07	-1.4077928e-06
7.730003179553557e-09	0.99725217	2.9734774e-06	-1.5561627e-06
7.740005068194361e-09	0.9972522	4.5862303e-06	-4.3910006e-07
7.75000707084398e-09	0.99725217	5.0443728e-06	-1.2742602e-07
7.76000895172347e-09	0.99725217	4.23622e-06	1.0929696e-06
7.770010810107756e-09	0.9972521	2.4069964e-06	1.1441482e-06
7.780012709547932e-09	0.99725217	-1.9159177e-08	1.8010935e-06
7.790014699048137e-09	0.99725217	-2.416578e-06	1.1199133e-06
7.800016574032318e-09	0.9972522	-4.2151933e-06	1.040735e-06
7.810018446304697e-09	0.99725217	-4.918001e-06	-1.9513863e-07
7.82002041656922e-09	0.9972522	-4.359803e-06	-5.026294e-07
7.83002237229903e-09	0.99725217	-2.6419532e-06	-1.5634694e-06
7.840024250371688e-09	0.99725217	-2.4509566e-07	-1.3298339e-06
7.850026099566563e-09	0.9972521	2.2197023e-06	-1.6176082e-06
7.86002808215115e-09	0.99725217	4.0551577e-06	-5.96057e-07
7.870001316095844e-09	0.9972521	4.800261e-06	-3.0037359e-07
7.880003188683992e-09	0.99725217	4.249282e-06	9.367035e-07
7.890005090287814e-09	0.99725217	2.6016953e-06	1.0308821e-06
7.900007073546026e-09	0.99725217	3.0717055e-07	1.7083418e-06
7.910008960335833e-09	0.99725217	-1.9799093e-06	1.0596027e-06
7.920010838641497e-09	0.9972521	-3.6886156e-06	1.0159315e-06
7.930012798620398e-09	0.9972522	-4.3808654e-06	-1.374878e-07
7.940014740905167e-09	0.99725217	-3.954135e-06	-3.5648648e-07
7.950016619979314e-09	0.9972522	-2.5378952e-06	-1.3316866e-06
7.960018480656336e-09	0.99725217	-5.488879e-07	-1.0893734e-06
7.97002045919678e-09	0.9972522	1.5363192e-06	-1.4438812e-06
7.980022330035022e-09	0.99725217	3.18227e-06	-5.80345e-07
7.990024226821897e-09	0.99725217	4.031883e-06	-4.4895327e-07
8.000026135258376e-09	0.9972522	3.856254e-06	6.537739e-07
8.010028107474845e-09	0.99725217	2.7326473e-06	7.2797695e-07
8.020001342699403e-09	0.9972521	9.123833e-07	1.482749e-06
8.03000321569469e-09	0.9972522	-1.1318209e-06	1.0014833e-06
8.040005187195847e-09	0.99725217	-2.8994816e-06	1.1194699e-06
8.050007141115014e-09	0.9972522	-3.897499e-06	8.4809066e-08
8.060009018650983e-09	0.99725217	-3.8834132e-06	-1.183115e-07
8.070010840848145e-09	0.9972521	-2.827065e-06	-1.1437819e-06
8.08001283830777e-09	0.99725217	-1.0415855e-06	-1.0060518e-06
8.090014730455367e-09	0.99725217	1.0113641e-06	-1.4460314e-06
8.10001661287245e-09	0.9972521	2.7463711e-06	-6.492459e-07
8.11001847901935e-09	0.9972522	3.7311597e-06	-5.3744446e-07
8.120020481228639e-09	0.99725217	3.6949457e-06	5.5002096e-07
8.130022361266654e-09	0.9972521	2.7094918e-06	6.226667e-07
8.140024249680423e-09	0.99725217	1.0430964e-06	1.3627123e-06
8.150026191579492e-09	0.9972521	-8.155769e-07	8.941124e-07
8.160028160497966e-09	0.99725217	-2.4165304e-06	1.0478069e-06
8.170001399199475e-09	0.9972521	-3.3383776e-06	1.04589745e-07
8.180003239002943e-09	0.9972521	-3.4133138e-06	-2.8200353e-10
8.190005204650761e-09	0.99725217	-2.6273078e-06	-9.3398444e-07
8.200007128222977e-09	0.9972522	-1.2220886e-06	-7.80495e-07
8.210009016420839e-09	0.99725217	4.712938e-07	-1.2747349e-06
8.220010854824489e-09	0.99725217	2.0123828e-06	-6.128231e-07
8.230012864938908e-09	0.9972522	3.0527967e-06	-6.4258205e-07
8.240014755823557e-09	0.99725217	3.3086776e-06	3.28951e-07
8.250016651438509e-09	0.99725217	2.7373376e-06	3.8059906e-07
8.260018561149183e-09	0.99725217	1.4485976e-06	1.173571e-06
8.270020533960549e-09	0.99725217	-2.0128321e-07	8.2858907e-07
8.280022413679004e-09	0.99725217	-1.8120589e-06	1.0991097e-06
8.29002426548301e-09	0.99725217	-2.9243074e-06	2.4484862e-07
8.300026225385266e-09	0.99725217	-3.268164e-06	1.5700763e-07
8.310028174983726e-09	0.9972522	-2.7236897e-06	-7.9679995e-07
8.320001413466727e-09	0.99725217	-1.4820703e-06	-7.002958e-07
8.330003246440984e-09	0.9972522	1.4253928e-07	-1.2374686e-06
8.3400052453836e-09	0.99725217	1.6775845e-06	-6.1756356e-07
8.350007131727774e-09	0.99725217	2.7426554e-06	-6.6768155e-07
8.360009019396502e-09	0.99725217	3.049534e-06	2.6825322e-07
8.370010914785064e-09	0.99725217	2.5761017e-06	2.9089924e-07
8.380012918093172e-09	0.9972522	1.4510773e-06	1.0464423e-06
8.390014813992887e-09	0.99725217	1.2303885e-08	7.018632e-07
8.400016658354252e-09	0.9972521	-1.395435e-06	1.0038663e-06
8.410018596334349e-09	0.9972521	-2.3997184e-06	2.384998e-07
8.420020536118661e-09	0.99725217	-2.797128e-06	2.4642688e-07
8.430022470533834e-09	0.9972521	-2.4776573e-06	-6.1884157e-07
8.440024283684257e-09	0.99725217	-1.5623166e-06	-5.039009e-07
8.450026272954456e-09	0.99725217	-2.526998e-07	-1.0807966e-06
8.46002818112505e-09	0.9972521	1.0981322e-06	-5.6959107e-07
8.470001438620366e-09	0.99725217	2.178929e-06	-7.3250715e-07
8.480003299162159e-09	0.9972521	2.6932958e-06	1.0848723e-07
8.49000530566256e-09	0.99725217	2.5251704e-06	1.10006404e-07
8.500007187719384e-09	0.99725217	1.687911e-06	8.96303e-07
8.510009066801051e-09	0.9972522	4.2206875e-07	6.3657865e-07
8.520010958316666e-09	0.99725217	-9.612671e-07	1.0161534e-06
8.530012936815579e-09	0.9972521	-2.0637387e-06	3.1662535e-07
8.540014832882384e-09	0.9972522	-2.6163234e-06	3.4171168e-07
8.550016679576263e-09	0.99725217	-2.4499689e-06	-5.2284355e-07
8.560018656574837e-09	0.99725217	-1.6548042e-06	-4.3229662e-07
8.570020571800869e-09	0.99725217	-4.317621e-07	-1.0216922e-06
8.58002248979704e-09	0.99725217	8.517511e-07	-5.344627e-07
8.590024332395237e-09	0.9972521	1.8885819e-06	-7.1568405e-07
8.600026323522556e-09	0.99725217	2.39368e-06	8.003473e-08
8.610028227892141e-09	0.9972521	2.2899635e-06	3.7915612e-08
8.620001448575603e-09	0.99725217	1.6041745e-06	7.7452614e-07
8.630003335410106e-09	0.9972522	5.50941e-07	5.071588e-07
8.640005331849582e-09	0.99725217	-6.209234e-07	9.123354e-07
8.650007219891198e-09	0.99725217	-1.6013762e-06	2.9337298e-07
8.660009063762118e-09	0.9972522	-2.1790806e-06	4.0520163e-07
8.670011002068257e-09	0.99725217	-2.1929372e-06	-3.788408e-07
8.680012935069108e-09	0.99725217	-1.668312e-06	-2.6827237e-07
8.690014847092964e-09	0.99725217	-7.11976e-07	-8.8520164e-07
8.700016686102425e-09	0.9972521	4.0969093e-07	-4.831171e-07
8.710018705248856e-09	0.9972521	1.4392588e-06	-7.4995864e-07
8.720020595374478e-09	0.9972521	2.0810362e-06	-2.9726698e-08
8.730022483492043e-09	0.99725217	2.1907872e-06	-9.141784e-08
8.740024379019181e-09	0.9972521	1.7123178e-06	6.5930874e-07
8.750026352020552e-09	0.9972521	7.9946057e-07	4.4560363e-07
8.760028236389215e-09	0.99725217	-3.274369e-07	8.972495e-07
8.770001427742103e-09	0.99725217	-1.332524e-06	3.244146e-07
8.780003373825254e-09	0.99725217	-1.9811548e-06	4.5321926e-07
8.790005335405014e-09	0.9972522	-2.081203e-06	-3.1525622e-07
8.800007243067051e-09	0.99725217	-1.6454977e-06	-2.0568137e-07
8.810009088419556e-09	0.9972522	-7.848741e-07	-8.147685e-07
8.820011061662343e-09	0.99725217	2.3558243e-07	-4.2456696e-07
8.830012978978276e-09	0.99725217	1.1750476e-06	-7.087188e-07
8.840014866617131e-09	0.99725217	1.7753047e-06	-3.7579667e-08
8.850016754195463e-09	0.99725217	1.9262916e-06	-1.4812952e-07
8.860018729881781e-09	0.9972522	1.581163e-06	5.504716e-07
8.87002062564447e-09	0.9972522	8.6496124e-07	3.2551404e-07
8.880022504295764e-09	0.9972521	-6.3955554e-08	7.966914e-07
8.890024407238036e-09	0.9972522	-9.5067514e-07	2.9154484e-07
8.900026374740288e-09	0.9972522	-1.6046218e-06	4.928879e-07
8.910028266754618e-09	0.9972521	-1.83475e-06	-2.06212e-07
8.920001469171336e-09	0.9972521	-1.6112951e-06	-7.6997836e-08
8.93000343327232e-09	0.99725217	-9.62596e-07	-7.022673e-07
8.940005348389117e-09	0.99725217	-7.7575145e-08	-3.7415896e-07
8.950007248082477e-09	0.99725217	8.37377e-07	-7.193482e-07
8.960009113593567e-09	0.99725217	1.5158803e-06	-1.0498159e-07
8.970011112883651e-09	0.9972521	1.8027145e-06	-2.3276992e-07
8.980012993500787e-09	0.9972521	1.5997515e-06	4.66102e-07
8.990014894355738e-09	0.9972521	9.911737e-07	2.7076592e-07
9.000016782910798e-09	0.99725217	1.2005862e-07	7.6520115e-07
9.010018755237651e-09	0.99725217	-7.4960803e-07	2.8958752e-07
9.02002064217847e-09	0.9972521	-1.4117902e-06	5.0520316e-07
9.030022501803324e-09	0.99725217	-1.6751028e-06	-1.6875502e-07
9.040024464283997e-09	0.9972522	-1.5124034e-06	-2.5764281e-08
9.050026399484825e-09	0.9972522	-9.547966e-07	-6.297468e-07
9.060028300899353e-09	0.99725217	-1.873565e-07	-3.0447157e-07
9.070001474603378e-09	0.99725217	6.135259e-07	-6.6355665e-07
9.080003474334915e-09	0.99725217	1.2291448e-06	-9.698321e-08
9.09000537332343e-09	0.99725217	1.5344783e-06	-2.7295198e-07
9.100007254596929e-09	0.99725217	1.4424248e-06	3.7408114e-07
9.110009154047336e-09	0.99725217	1.004653e-06	1.6508632e-07
9.120011133714608e-09	0.99725217	3.095574e-07	6.723489e-07
9.130013034289476e-09	0.99725217	-4.4576464e-07	2.5285587e-07
9.140014898640463e-09	0.9972521	-1.0962307e-06	5.264648e-07
9.150016819793226e-09	0.9972522	-1.4522547e-06	-8.964839e-08
9.160018769838088e-09	0.99725217	-1.4447756e-06	7.039815e-08
9.170020676144972e-09	0.9972521	-1.0493223e-06	-5.402229e-07
9.180022523135538e-09	0.9972522	-3.949206e-07	-2.573807e-07
9.190024485112371e-09	0.99725217	3.7283425e-07	-6.5626637e-07
9.200026418720053e-09	0.99725217	1.0209343e-06	-1.3166182e-07
9.210028327155723e-09	0.99725217	1.403898e-06	-3.2178164e-07
9.22000154911225e-09	0.9972522	1.3986219e-06	3.1606672e-07
9.230003527813723e-09	0.99725217	1.0386052e-06	1.1895996e-07
9.24000541543249e-09	0.99725217	4.0560164e-07	6.3131085e-07
9.250007272017963e-09	0.99725217	-3.0260543e-07	2.2968749e-07
9.260009191196258e-09	0.99725217	-9.2185104e-07	5.146846e-07
9.270011164175393e-09	0.9972521	-1.2745119e-06	-7.296524e-08
9.280013050496063e-09	0.99725217	-1.3039635e-06	1.0982793e-07
9.290014886532731e-09	0.9972521	-9.925292e-07	-4.7219552e-07
9.300016879320833e-09	0.99725217	-4.5379343e-07	-1.86539e-07
9.310018818877643e-09	0.99725217	1.9746503e-07	-5.954053e-07
9.32002073234534e-09	0.9972522	7.71192e-07	-1.1396705e-07
9.330022577951215e-09	0.99725217	1.156751e-06	-3.4855165e-07
9.340024567107172e-09	0.99725217	1.2364665e-06	2.4286342e-07
9.350026445130099e-09	0.9972522	1.0181246e-06	3.2267394e-08
9.360028309304706e-09	0.99725217	5.29287e-07	5.5183915e-07
9.370001566325756e-09	0.9972522	-7.674856e-08	1.9327068e-07
9.380003525027747e-09	0.99725217	-6.7481784e-07	5.2125677e-07
9.39000543943224e-09	0.99725217	-1.0833978e-06	-2.080878e-08
9.400007278773467e-09	0.9972521	-1.2192752e-06	1.7686776e-07
9.410009256696292e-09	0.99725217	-1.023869e-06	-4.040691e-07
9.420011188404764e-09	0.9972522	-5.728416e-07	-1.450417e-07
9.430013104211995e-09	0.99725217	3.5705913e-08	-5.7686975e-07
9.440014936477605e-09	0.99725217	6.12123e-07	-1.2474023e-07
9.450016942856296e-09	0.99725217	1.0294503e-06	-3.706136e-07
9.460018821145983e-09	0.99725217	1.1539395e-06	2.0673053e-07
9.470020702142806e-09	0.9972521	9.879584e-07	-3.921923e-09
9.480022601974806e-09	0.9972521	5.580845e-07	5.0846387e-07
9.49002457867673e-09	0.99725217	1.2349385e-08	1.5790465e-07
9.500026473738848e-09	0.9972521	-5.3083585e-07	4.934981e-07
9.510028313478315e-09	0.99725217	-9.09695e-07	-2.0259673e-08
9.520001609337596e-09	0.9972522	-1.0619636e-06	2.028622e-07
9.530003566322418e-09	0.99725217	-9.336867e-07	-3.459747e-07
9.540005455646582e-09	0.99725217	-5.8778824e-07	-7.951392e-08
9.55000730630041e-09	0.9972521	-9.0764374e-08	-5.166821e-07
9.560009330787815e-09	0.99725217	4.1089288e-07	-1.0063322e-07
9.570011189630273e-09	0.9972521	8.1507267e-07	-3.834299e-07
9.580013074600924e-09	0.9972521	9.998718e-07	1.5197485e-07
9.590014958479605e-09	0.99725217	9.4231837e-07	-7.210282e-08
9.600016970056057e-09	0.9972521	6.3116653e-07	4.4195804e-07
9.610018849821195e-09	0.99725217	1.7099747e-07	1.2323376e-07
9.62002071186186e-09	0.9972522	-3.4370873e-07	4.892874e-07
9.630022639127934e-09	0.9972521	-7.5160625e-07	1.0961703e-08
9.64002461565592e-09	0.99725217	-9.715026e-07	2.459848e-07
9.650026510616566e-09	0.99725217	-9.209638e-07	-2.963918e-07
9.660028349351682e-09	0.9972521	-6.417585e-07	-4.5174477e-08
9.670001674482251e-09	0.9972522	-1.8774516e-07	-4.9245125e-07
9.680003584474903e-09	0.99725217	2.9636817e-07	-9.598192e-08
9.69000549426702e-09	0.99725217	7.003337e-07	-3.8659263e-07
9.700007340568153e-09	0.9972522	9.023032e-07	1.3192093e-07
9.710009344974846e-09	0.99725217	8.768234e-07	-9.899879e-08
9.720011220002292e-09	0.99725217	6.166825e-07	4.0081522e-07
9.730013098008418e-09	0.9972521	2.1994569e-07	8.431408e-08
9.740015006300257e-09	0.99725217	-2.3174718e-07	4.5443167e-07
9.750016999416437e-09	0.99725217	-5.993812e-07	2.1258089e-09
